Player_ID,SEASON_ID,full_name,games_played,all_nba,FG_PCT,FG3_PCT,OREB,DREB,AST,STL,BLK,TOV,PTS,PLUS_MINUS
1627759,22023,Jaylen Brown,66,0,0.6183876900490658,0.7288696425305983,0.23209169054441262,0.389934872705743,0.31445018492667687,0.5308641975308642,0.18838561562635256,0.5696268617755204,0.6654921306084096,0.883108031352948
1627777,22023,Georges Niang,75,0,0.5155978713987216,0.8296871748630088,0.03799624543029345,0.2707637655417407,0.09247047649200568,0.09185185185185185,0.08024425584765059,0.2126671589137747,0.24217054263565896,0.5539020788367602
1627783,22023,Pascal Siakam,73,0,0.6764185797536609,0.6676279240356466,0.3420001542973852,0.5003674055329813,0.39655072960330995,0.35210553018772195,0.11727201322509025,0.4433426950192009,0.6228098120420517,0.5849686984044979
1627827,22023,Dorian Finney-Smith,65,0,0.44021421079863166,0.733696330720677,0.3301680435955705,0.2545866921710616,0.12565312161322925,0.36467236467236464,0.22372975813257331,0.19271474280088602,0.2143112701252236,0.4371324461066595
1627832,22023,Fred VanVleet,67,0,0.43699719242117196,0.8328786807448502,0.058689852781345725,0.2811219214761008,0.7286752874853214,0.5992260917634051,0.3416446024895189,0.43099173098328186,0.4650005785028346,0.6720995725676966
1627884,22023,Derrick Jones Jr.,69,0,0.5702707752106566,0.5611129373233892,0.20503645025624725,0.17506113728215822,0.06877094933615983,0.2941492216854536,0.24025991558143517,0.20287358166843233,0.2153690596562184,0.546745427695104
1627936,22023,Alex Caruso,66,0,0.5812433456440694,0.8669831070642612,0.16589269834996542,0.2449539803003391,0.2821448616287938,0.7744107744107744,0.40416062926930246,0.34468484997650634,0.25957246887479446,0.5381068437412866
1628368,22023,De'Aaron Fox,66,0,0.5379328630495226,0.7678340595382975,0.18575239600829957,0.31186823833360244,0.5068775454401542,0.9708193041526375,0.16300031990365257,0.6704629360302506,0.7650927883486024,0.6777699751117905
1628369,22023,Jayson Tatum,69,1,0.5671101002576605,0.8273249273954961,0.17337606268498987,0.7053878034339846,0.4342058351859371,0.451959205582394,0.22811912197492645,0.6406168070284325,0.7910347152005393,1.0
1628370,22023,Malik Monk,72,0,0.4801880115112548,0.6842139488104321,0.0588709943022758,0.2029998026445628,0.455142208854414,0.25,0.2121843303663838,0.5172696693740257,0.42377260981912146,0.5241820970123823
